"cl"	"cluster_id"	"cluster_id_label"	"supertype_id"	"supertype_label"	"supertype_id_label"	"subclass_id"	"subclass_label"	"subclass_id_label"	"class_label"	"class_id"	"class_id_label"	"anatomical_annotation"	"notes"	"CCF_broad.freq"	"CCF_acronym.freq"	"v3.size"	"v2.size"	"multiome.size"	"cluster.markers"	"merfish.markers"	"F"	"M"	"sex.bias"	"Dark"	"Light"	"nt_type_label"	"nt_type_combo_label"
4451	5155	"5155 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2"	1139	"SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2"	"1139 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2"	306	"SPVI-SPVC Sall3 Lhx1 Gly-Gaba"	"306 SPVI-SPVC Sall3 Lhx1 Gly-Gaba"	"MY GABA"	27	"27 MY GABA"	"SPVI SPVC CU GR"	NA	"NA:0.97"	"NA:0.97"	50	0	0	"Hoxb8,Dsc3,Chrna7"	"Hoxb8,Nxph2,Tfap2b,Cntn6"	0.58	0.42	""	0.02	0.98	"GABA-Glyc"	"GABA-Glyc"
4453	5156	"5156 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2"	1139	"SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2"	"1139 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2"	306	"SPVI-SPVC Sall3 Lhx1 Gly-Gaba"	"306 SPVI-SPVC Sall3 Lhx1 Gly-Gaba"	"MY GABA"	27	"27 MY GABA"	"SPVI SPVC CU GR"	NA	"NA:0.54,MY:0.45"	"NA:0.46,SPVI:0.37"	88	0	0	"Gbx1,Gm44626,Kcnk9"	"Corin,Met,Galr1,Mctp2"	0.56	0.44	""	0.15	0.85	"GABA-Glyc"	"GABA-Glyc"
4458	5157	"5157 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2"	1139	"SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2"	"1139 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2"	306	"SPVI-SPVC Sall3 Lhx1 Gly-Gaba"	"306 SPVI-SPVC Sall3 Lhx1 Gly-Gaba"	"MY GABA"	27	"27 MY GABA"	"SPVI SPVC CU GR"	NA	"NA:0.72,MY:0.27"	"NA:0.69,SPVI:0.2"	69	0	0	"Cdh3,Met,Bmp3,Pnoc"	"Hoxb8,Met,Calb1,Pax8"	0.51	0.49	""	0.06	0.94	"GABA-Glyc"	"GABA-Glyc"
4459	5158	"5158 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2"	1139	"SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2"	"1139 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2"	306	"SPVI-SPVC Sall3 Lhx1 Gly-Gaba"	"306 SPVI-SPVC Sall3 Lhx1 Gly-Gaba"	"MY GABA"	27	"27 MY GABA"	"SPVI SPVC CU GR"	NA	"NA:0.91"	"NA:0.91"	150	0	0	"Hoxb8,Gm44626,2310002F09Rik"	"Hoxb8,Met,Syt10"	0.61	0.39	""	0.1	0.9	"GABA"	"GABA"
4460	5159	"5159 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2"	1139	"SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2"	"1139 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2"	306	"SPVI-SPVC Sall3 Lhx1 Gly-Gaba"	"306 SPVI-SPVC Sall3 Lhx1 Gly-Gaba"	"MY GABA"	27	"27 MY GABA"	"SPVI SPVC CU GR"	NA	"MY:0.53,NA:0.47"	"NA:0.47,SPVI:0.4"	64	0	0	"Hoxb8,Glp1r,Mafb,Nxph2,Epha6"	"Hoxb8,Nxph2,Tafa2,Cgnl1,Kl,Gfra1"	0.41	0.59	""	0.08	0.92	"GABA-Glyc"	"GABA-Glyc"
4461	5160	"5160 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2"	1139	"SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2"	"1139 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2"	306	"SPVI-SPVC Sall3 Lhx1 Gly-Gaba"	"306 SPVI-SPVC Sall3 Lhx1 Gly-Gaba"	"MY GABA"	27	"27 MY GABA"	"SPVI SPVC CU GR"	NA	"MY:0.5,NA:0.5"	"NA:0.46,SPVI:0.42"	61	0	0	"Gbx1,Met,Npffr2,Corin,Gm29771"	"Corin,Met,Galr1,Drd2,Baiap3"	0.39	0.61	""	0.08	0.92	"GABA-Glyc"	"GABA-Glyc"
4469	5161	"5161 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2"	1139	"SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2"	"1139 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2"	306	"SPVI-SPVC Sall3 Lhx1 Gly-Gaba"	"306 SPVI-SPVC Sall3 Lhx1 Gly-Gaba"	"MY GABA"	27	"27 MY GABA"	"SPVI SPVC CU GR"	NA	"NA:0.93"	"NA:0.91"	108	0	0	"Hoxb8,Htr3a"	"Hoxb8,Htr3a"	0.52	0.48	""	0.16	0.84	"GABA-Glyc"	"GABA-Glyc"
4452	5162	"5162 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2"	1139	"SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2"	"1139 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2"	306	"SPVI-SPVC Sall3 Lhx1 Gly-Gaba"	"306 SPVI-SPVC Sall3 Lhx1 Gly-Gaba"	"MY GABA"	27	"27 MY GABA"	"SPVI SPVC CU GR"	"bad MERFISH mapping"	"MY:0.51,NA:0.48"	"SPVI:0.37,NA:0.35,sptV:0.09"	26	0	0	"Hpse,4930545L08Rik,Mctp2"	"Hoxb5,Egflam,Pax8,Mctp2"	0.58	0.42	""	0.23	0.77	"GABA-Glyc"	"GABA-Glyc"
4463	5163	"5163 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2"	1139	"SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2"	"1139 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2"	306	"SPVI-SPVC Sall3 Lhx1 Gly-Gaba"	"306 SPVI-SPVC Sall3 Lhx1 Gly-Gaba"	"MY GABA"	27	"27 MY GABA"	"SPVI SPVC CU GR"	NA	"MY:0.94"	"SPVI:0.55,MY:0.15,SPVC:0.09,NA:0.06"	86	0	0	"Gm13264,Gbx1,Glp1r"	"Corin,Pax8,Scn7a,Nxph2"	0.34	0.66	""	0.12	0.88	"GABA-Glyc"	"GABA-Glyc"
4007	5164	"5164 RO-RPA Pkd2l1 Gaba_1"	1140	"RO-RPA Pkd2l1 Gaba_1"	"1140 RO-RPA Pkd2l1 Gaba_1"	307	"RO-RPA Pkd2l1 Gaba"	"307 RO-RPA Pkd2l1 Gaba"	"MY GABA"	27	"27 MY GABA"	"RO"	NA	"NA:1"	"NA:1"	58	0	0	"Pkd1l2,Grap2"	"Dcn,Clic5,Foxa2"	0.36	0.64	""	0.02	0.98	"GABA"	"GABA"
3241	5165	"5165 RO-RPA Pkd2l1 Gaba_1"	1140	"RO-RPA Pkd2l1 Gaba_1"	"1140 RO-RPA Pkd2l1 Gaba_1"	307	"RO-RPA Pkd2l1 Gaba"	"307 RO-RPA Pkd2l1 Gaba"	"MY GABA"	27	"27 MY GABA"	"RPA NTS"	NA	"NA:0.71,MY:0.29"	"NA:0.65,MY:0.24"	83	0	0	"Pkd2l1,Agtr1a"	"Tac2,Gata3,Agtr1a"	0.59	0.41	""	0.04	0.96	"GABA"	"GABA"
3247	5166	"5166 RO-RPA Pkd2l1 Gaba_1"	1140	"RO-RPA Pkd2l1 Gaba_1"	"1140 RO-RPA Pkd2l1 Gaba_1"	307	"RO-RPA Pkd2l1 Gaba"	"307 RO-RPA Pkd2l1 Gaba"	"MY GABA"	27	"27 MY GABA"	"RO NTS"	NA	"NA:0.94"	"NA:0.92"	307	0	0	"Pkd2l1,Pkd1l2,Dlk1"	"Clic5,Dcn,St6galnac5,Dlk1"	0.5	0.5	""	0.03	0.97	"GABA"	"GABA"
4148	5167	"5167 DCO Il22 Gly-Gaba_1"	1141	"DCO Il22 Gly-Gaba_1"	"1141 DCO Il22 Gly-Gaba_1"	308	"DCO Il22 Gly-Gaba"	"308 DCO Il22 Gly-Gaba"	"CB GABA"	28	"28 CB GABA"	"DCO"	NA	"NA:0.43,CB:0.34,MY:0.2"	"PFL:0.27,V4r:0.16,arb:0.16,DCO:0.1,COPY:0.04,MV:0.04,MY:0.04"	300	0	0	"Lox,Adarb2,Rspo1"	"Skor1,Ntn1,Rspo1,Pvalb,Samd5"	0.59	0.41	""	0.03	0.97	"GABA-Glyc"	"GABA-Glyc"
4150	5168	"5168 DCO Il22 Gly-Gaba_1"	1141	"DCO Il22 Gly-Gaba_1"	"1141 DCO Il22 Gly-Gaba_1"	308	"DCO Il22 Gly-Gaba"	"308 DCO Il22 Gly-Gaba"	"CB GABA"	28	"28 CB GABA"	"DCO"	NA	"NA:0.56,MY:0.33"	"V4:0.22,DCO:0.17,chpl:0.17,PFL:0.11,MV:0.06,PARN:0.06,SPIV:0.06"	60	0	0	"Fat2,Galr1,Bmp6"	"Skor1,A830036E02Rik,Galr1,Adamts2,Nxph1"	0.63	0.37	""	0.05	0.95	"GABA-Glyc"	"GABA-Glyc"
4154	5169	"5169 DCO Il22 Gly-Gaba_1"	1141	"DCO Il22 Gly-Gaba_1"	"1141 DCO Il22 Gly-Gaba_1"	308	"DCO Il22 Gly-Gaba"	"308 DCO Il22 Gly-Gaba"	"CB GABA"	28	"28 CB GABA"	"DCO"	NA	"NA:0.4,CB:0.34,MY:0.25"	"PFL:0.18,DCO:0.15,V4r:0.11,arb:0.11,chpl:0.09,FL:0.08,VCO:0.05,DN:0.04"	319	0	0	"Il22,Slc6a5,Pde1a,Ret"	"Slc6a5,Ntn1,Rspo1,Reln,Ret"	0.54	0.46	""	0.03	0.97	"GABA-Glyc"	"GABA-Glyc"
4155	5170	"5170 DCO Il22 Gly-Gaba_1"	1141	"DCO Il22 Gly-Gaba_1"	"1141 DCO Il22 Gly-Gaba_1"	308	"DCO Il22 Gly-Gaba"	"308 DCO Il22 Gly-Gaba"	"CB GABA"	28	"28 CB GABA"	"DCO"	NA	"MY:0.35,CB:0.35,NA:0.3"	"DCO:0.3,PFL:0.21,V4r:0.15,arb:0.11,FL:0.08"	153	0	0	"Il22,Smoc2,Smpx"	"Prom1,Slc6a5,Smoc2,Tshz2"	0.56	0.44	""	0.01	0.99	"GABA-Glyc"	"GABA-Glyc"
4156	5171	"5171 DCO Il22 Gly-Gaba_1"	1141	"DCO Il22 Gly-Gaba_1"	"1141 DCO Il22 Gly-Gaba_1"	308	"DCO Il22 Gly-Gaba"	"308 DCO Il22 Gly-Gaba"	"CB GABA"	28	"28 CB GABA"	"DCO"	NA	"CB:0.48,MY:0.39"	"PFL:0.39,DCO:0.3,FL:0.09,ECU:0.04"	40	0	0	"Il22,Slc6a12,Zfp385c"	"Hdc,Slc6a5,Adamts2,Stac"	0.48	0.52	""	0	1	"GABA-Glyc"	"GABA-Glyc"
4153	5172	"5172 DCO Il22 Gly-Gaba_2"	1142	"DCO Il22 Gly-Gaba_2"	"1142 DCO Il22 Gly-Gaba_2"	308	"DCO Il22 Gly-Gaba"	"308 DCO Il22 Gly-Gaba"	"CB GABA"	28	"28 CB GABA"	"DCO"	NA	"MY:0.44,NA:0.31,CB:0.25"	"DCO:0.44,PFL:0.2,arb:0.16"	123	0	0	"Il22,Edaradd"	"Hdc,Slc6a5,Ppp1r17"	0.72	0.28	""	0.01	0.99	"GABA-Glyc"	"GABA-Glyc"
4152	5173	"5173 DCO Il22 Gly-Gaba_3"	1143	"DCO Il22 Gly-Gaba_3"	"1143 DCO Il22 Gly-Gaba_3"	308	"DCO Il22 Gly-Gaba"	"308 DCO Il22 Gly-Gaba"	"CB GABA"	28	"28 CB GABA"	"VCO"	NA	"CB:0.39,MY:0.39,NA:0.15"	"FL:0.23,VCO:0.21,DCO:0.14,PFL:0.1,arb:0.08,DN:0.04,MY:0.04"	55	0	0	"Cbln3,Gm28494,Igfbp2"	"Skor1,Igfbp2,Kitl,Adamts2"	0.49	0.51	""	0.04	0.96	"GABA-Glyc"	"GABA-Glyc"
4151	5174	"5174 DCO Il22 Gly-Gaba_3"	1143	"DCO Il22 Gly-Gaba_3"	"1143 DCO Il22 Gly-Gaba_3"	308	"DCO Il22 Gly-Gaba"	"308 DCO Il22 Gly-Gaba"	"CB GABA"	28	"28 CB GABA"	"VCO"	NA	"MY:0.5,CB:0.32"	"VCO:0.32,FL:0.22,DCO:0.13,PFL:0.06,arb:0.05,chpl:0.04"	198	0	0	"Cbln3,Csgalnact1,Hoxb3os"	"Skor1,Igfbp2,Reln,Lhfp,Lamp5"	0.49	0.51	""	0.02	0.98	"GABA-Glyc"	"GABA-Glyc"
4144	5175	"5175 DCO Il22 Gly-Gaba_3"	1143	"DCO Il22 Gly-Gaba_3"	"1143 DCO Il22 Gly-Gaba_3"	308	"DCO Il22 Gly-Gaba"	"308 DCO Il22 Gly-Gaba"	"CB GABA"	28	"28 CB GABA"	"VCO"	NA	"CB:0.51,NA:0.25,MY:0.2"	"arb:0.22,FL:0.2,DCO:0.07,DN:0.06,CB:0.04,FN:0.04,P:0.04,PFL:0.04,VCO:0.04,CENT2:0.03,COPY:0.03"	34	0	0	"Fat2,Gm14344,Tfap2a"	"Skor1,Igfbp2,Reln,Cdh20"	0.53	0.47	""	0.09	0.91	"GABA-Glyc"	"GABA-Glyc"
4158	5176	"5176 DCO Il22 Gly-Gaba_3"	1143	"DCO Il22 Gly-Gaba_3"	"1143 DCO Il22 Gly-Gaba_3"	308	"DCO Il22 Gly-Gaba"	"308 DCO Il22 Gly-Gaba"	"CB GABA"	28	"28 CB GABA"	"DCO"	"bad MERFISH mapping"	"MY:0.71,CB:0.13"	"DCO:0.3,MV:0.08,VCO:0.06,SPIV:0.06,DN:0.05,GRN:0.04,IRN:0.04,arb:0.03,NA:0.03,PFL:0.03,FL:0.02,V4r:0.02,SPVI:0.02,SPVO:0.02,PRNr:0.02"	85	0	0	"Slc6a12,Gm26633"	"Skor1,Col27a1,Lama1,Scn4b"	0.4	0.6	""	0.07	0.93	"GABA-Glyc"	"GABA-Glyc"
4162	5177	"5177 CB PLI Gly-Gaba_1"	1144	"CB PLI Gly-Gaba_1"	"1144 CB PLI Gly-Gaba_1"	309	"CB PLI Gly-Gaba"	"309 CB PLI Gly-Gaba"	"CB GABA"	28	"28 CB GABA"	"CBN CBX"	NA	"CB:0.72,NA:0.25"	"arb:0.16,IP:0.11,CUL4, 5:0.09,SIM:0.09,NA:0.08,CENT3:0.05,ANcr1:0.05,DN:0.04,CENT2:0.04,FN:0.04,DEC:0.03,UVU:0.03"	535	0	0	"Aldh1a3,Pvalb,Pthlh"	"Prom1,Slc6a5,Nts,Whrn"	0.5	0.5	""	0.01	0.99	"GABA-Glyc"	"GABA-Glyc"
4164	5178	"5178 CB PLI Gly-Gaba_1"	1144	"CB PLI Gly-Gaba_1"	"1144 CB PLI Gly-Gaba_1"	309	"CB PLI Gly-Gaba"	"309 CB PLI Gly-Gaba"	"CB GABA"	28	"28 CB GABA"	"CBX"	NA	"CB:0.79,NA:0.21"	"SIM:0.14,NA:0.14,CUL4, 5:0.11,ANcr1:0.09,arb:0.07,CENT3:0.05,NOD:0.05,DEC:0.05,CENT2:0.05,ANcr2:0.05,PFL:0.04"	3066	0	0	"Cdh1,Bhlhe22,Aldh1a3"	"Skor1,Ntn1,Adra1b,Pvalb,Spon1"	0.55	0.45	""	0.01	0.99	"GABA"	"GABA"
4166	5179	"5179 CB PLI Gly-Gaba_1"	1144	"CB PLI Gly-Gaba_1"	"1144 CB PLI Gly-Gaba_1"	309	"CB PLI Gly-Gaba"	"309 CB PLI Gly-Gaba"	"CB GABA"	28	"28 CB GABA"	"CBX"	NA	"CB:0.76,NA:0.24"	"SIM:0.22,ANcr1:0.14,NA:0.14,CUL4, 5:0.12,arb:0.1,CENT3:0.07,CENT2:0.05"	45	0	0	"Hmga2,Cbln3,Piezo2"	"Igfbp2,Slc6a5,Piezo2,Nos1,Ntn1"	0.53	0.47	""	0.02	0.98	"GABA-Glyc"	"GABA-Glyc"
4160	5180	"5180 CB PLI Gly-Gaba_2"	1145	"CB PLI Gly-Gaba_2"	"1145 CB PLI Gly-Gaba_2"	309	"CB PLI Gly-Gaba"	"309 CB PLI Gly-Gaba"	"CB GABA"	28	"28 CB GABA"	"CBX"	NA	"CB:0.64,NA:0.34"	"NA:0.29,CUL4, 5:0.09,PFL:0.07,PRM:0.07,CENT3:0.06,ANcr2:0.05,arb:0.05,COPY:0.04,DEC:0.04,PYR:0.04,SIM:0.04"	174	0	0	"Mybpc3,Chrnb3"	"Chrnb3,Slc6a5,Kit"	0.6	0.4	""	0.01	0.99	"GABA-Glyc"	"GABA-Glyc"
4165	5181	"5181 CB PLI Gly-Gaba_2"	1145	"CB PLI Gly-Gaba_2"	"1145 CB PLI Gly-Gaba_2"	309	"CB PLI Gly-Gaba"	"309 CB PLI Gly-Gaba"	"CB GABA"	28	"28 CB GABA"	"CBX"	NA	"CB:0.6,NA:0.4"	"CUL4, 5:0.24,arb:0.24,NA:0.16,FOTU:0.12,CENT3:0.08"	30	0	0	"Lsp1,Pthlh,En1"	"Lsp1,Tfap2b,Igfbpl1"	0.47	0.53	""	0	1	"GABA-Glyc"	"GABA-Glyc"
4161	5182	"5182 CB PLI Gly-Gaba_2"	1145	"CB PLI Gly-Gaba_2"	"1145 CB PLI Gly-Gaba_2"	309	"CB PLI Gly-Gaba"	"309 CB PLI Gly-Gaba"	"CB GABA"	28	"28 CB GABA"	"CBX"	NA	"CB:0.64,NA:0.34"	"arb:0.23,PFL:0.14,NA:0.11,COPY:0.08,CUL4, 5:0.08,IP:0.08,DN:0.05,ANcr2:0.04"	50	0	0	"Hmga2,Pthlh,Oprm1,Slc6a5"	"Igfbp2,Skor1,Rxfp1,Sv2b,Zeb2"	0.66	0.34	""	0	1	"GABA-Glyc"	"GABA-Glyc"
4147	5183	"5183 CB PLI Gly-Gaba_3"	1146	"CB PLI Gly-Gaba_3"	"1146 CB PLI Gly-Gaba_3"	309	"CB PLI Gly-Gaba"	"309 CB PLI Gly-Gaba"	"CB GABA"	28	"28 CB GABA"	"CBN"	NA	"CB:0.52,NA:0.27,MY:0.18"	"arb:0.16,CB:0.14,IP:0.11,FL:0.06,FN:0.06,DCO:0.05,SUV:0.05,MV:0.04,PFL:0.04,DN:0.03,NA:0.03,V4:0.03"	59	1	0	"5033406O09Rik,Piezo2,Lhx1os,Zic3"	"Skor1,Piezo2,Rspo2,Ebf3,Nr2f2"	0.45	0.55	""	0.02	0.98	"GABA-Glyc"	"GABA-Glyc"
4146	5184	"5184 CB PLI Gly-Gaba_3"	1146	"CB PLI Gly-Gaba_3"	"1146 CB PLI Gly-Gaba_3"	309	"CB PLI Gly-Gaba"	"309 CB PLI Gly-Gaba"	"CB GABA"	28	"28 CB GABA"	"CBX CBN"	NA	"CB:0.63,NA:0.33"	"NA:0.19,PFL:0.18,arb:0.13,UVU:0.07,CUL4, 5:0.06,COPY:0.04,NOD:0.04,CENT3:0.04,FL:0.04,DN:0.02"	69	0	0	"Sost,Chrdl2"	"Skor1,C1ql3,Drd5,Tfap2b"	0.8	0.2	""	0	1	"GABA"	"GABA"
4159	5185	"5185 CB PLI Gly-Gaba_4"	1147	"CB PLI Gly-Gaba_4"	"1147 CB PLI Gly-Gaba_4"	309	"CB PLI Gly-Gaba"	"309 CB PLI Gly-Gaba"	"CB GABA"	28	"28 CB GABA"	"CBN CBX"	NA	"CB:0.76,NA:0.2"	"NOD:0.17,arb:0.14,IP:0.11,DN:0.08,CUL4, 5:0.06,FN:0.06,SIM:0.05,ANcr1:0.05,UVU:0.04,NA:0.04,CB:0.03"	442	0	0	"Ly6d,Kit"	"Tfap2b,Ntn1,Nxph4,Nos1,Slc32a1,Spon1"	0.55	0.45	""	0	1	"GABA"	"GABA"
4157	5186	"5186 CBX Golgi Gly-Gaba_1"	1148	"CBX Golgi Gly-Gaba_1"	"1148 CBX Golgi Gly-Gaba_1"	310	"CBX Golgi Gly-Gaba"	"310 CBX Golgi Gly-Gaba"	"CB GABA"	28	"28 CB GABA"	"CBX"	NA	"CB:0.7,NA:0.28"	"NA:0.19,CUL4, 5:0.14,arb:0.08,SIM:0.08,PFL:0.07,ANcr1:0.07,CENT3:0.05,ANcr2:0.05,UVU:0.04,PRM:0.04"	219	0	0	"Zfp385c,Megf11,Gm17634"	"Skor1,Pdgfd,Tll1,Vwc2"	0.69	0.31	""	0.02	0.98	"GABA-Glyc"	"GABA-Glyc"
4163	5187	"5187 CBX Golgi Gly-Gaba_1"	1148	"CBX Golgi Gly-Gaba_1"	"1148 CBX Golgi Gly-Gaba_1"	310	"CBX Golgi Gly-Gaba"	"310 CBX Golgi Gly-Gaba"	"CB GABA"	28	"28 CB GABA"	"CBX"	NA	"CB:0.78,NA:0.22"	"CUL4, 5:0.2,SIM:0.16,NA:0.13,ANcr1:0.12,arb:0.09,CENT3:0.07,PFL:0.06"	72	0	0	"Zfp385c,Lama1,Slc6a12"	"Pdgfd,Skor1,Shroom3"	0.81	0.19	""	0.01	0.99	"GABA-Glyc"	"GABA-Glyc"
4167	5188	"5188 CBX MLI Megf11 Gaba_1"	1149	"CBX MLI Megf11 Gaba_1"	"1149 CBX MLI Megf11 Gaba_1"	311	"CBX MLI Megf11 Gaba"	"311 CBX MLI Megf11 Gaba"	"CB GABA"	28	"28 CB GABA"	"CBX"	NA	"CB:0.7,NA:0.3"	"NA:0.27,SIM:0.1,CUL4, 5:0.09,ANcr1:0.09,ANcr2:0.08,PFL:0.06,PRM:0.06,DEC:0.06,CENT3:0.04"	31095	0	0	"Asgr1,Chst9,AY036118"	"Sla,Tfap2b,Chst9"	0.62	0.38	""	0.02	0.98	"GABA"	"GABA"
4168	5189	"5189 CBX MLI Megf11 Gaba_1"	1149	"CBX MLI Megf11 Gaba_1"	"1149 CBX MLI Megf11 Gaba_1"	311	"CBX MLI Megf11 Gaba"	"311 CBX MLI Megf11 Gaba"	"CB GABA"	28	"28 CB GABA"	"CBX"	NA	"CB:0.78,NA:0.2"	"ANcr1:0.14,NA:0.13,SIM:0.12,CUL4, 5:0.09,PFL:0.09,FL:0.07,NOD:0.06,arb:0.05,CENT3:0.05,DEC:0.03"	154	0	0	"Asgr1,Slc6a5,Megf10"	"Skor1,Ntn1,Sorcs3,Slc6a5,Nos1"	0.6	0.4	""	0.03	0.97	"GABA"	"GABA"
4169	5190	"5190 CBX MLI Megf11 Gaba_2"	1150	"CBX MLI Megf11 Gaba_2"	"1150 CBX MLI Megf11 Gaba_2"	311	"CBX MLI Megf11 Gaba"	"311 CBX MLI Megf11 Gaba"	"CB GABA"	28	"28 CB GABA"	"CBX"	NA	"CB:0.73,NA:0.27"	"NA:0.24,SIM:0.13,ANcr1:0.12,PFL:0.08,ANcr2:0.08,CUL4, 5:0.08,PRM:0.05,CENT3:0.04"	254	0	0	"Gabra6,Sorcs3"	"Sla,Tfap2b,Slc17a7,Sorcs3"	0.52	0.48	""	0	1	"GABA"	"GABA"
4171	5191	"5191 CBX MLI Megf11 Gaba_2"	1150	"CBX MLI Megf11 Gaba_2"	"1150 CBX MLI Megf11 Gaba_2"	311	"CBX MLI Megf11 Gaba"	"311 CBX MLI Megf11 Gaba"	"CB GABA"	28	"28 CB GABA"	"CBX"	NA	"CB:0.72,NA:0.28"	"NA:0.25,ANcr1:0.11,SIM:0.11,CUL4, 5:0.08,PFL:0.08,ANcr2:0.06,PRM:0.05,CENT3:0.04,UVU:0.04"	116	0	0	"Gabra6,Nxph1,Pvalb"	"Tfap2b,Slc17a7,Slc32a1,Nxph1"	0.61	0.39	""	0	1	"GABA"	"GABA"
4170	5192	"5192 CBX MLI Cdh22 Gaba_1"	1151	"CBX MLI Cdh22 Gaba_1"	"1151 CBX MLI Cdh22 Gaba_1"	312	"CBX MLI Cdh22 Gaba"	"312 CBX MLI Cdh22 Gaba"	"CB GABA"	28	"28 CB GABA"	"CBX"	NA	"CB:0.69,NA:0.31"	"NA:0.28,CUL4, 5:0.09,ANcr1:0.09,SIM:0.09,ANcr2:0.07,DEC:0.06,PRM:0.06,PFL:0.05,CENT3:0.05"	13098	0	0	"Cdh1,Acvr1c,Gm45459,Pax2"	"Tfap2b,Ntn1,Sla,Ccn4,Lhx1,Whrn"	0.64	0.36	""	0.01	0.99	"GABA"	"GABA"
9384	5193	"5193 CBX Purkinje Gaba_1"	1152	"CBX Purkinje Gaba_1"	"1152 CBX Purkinje Gaba_1"	313	"CBX Purkinje Gaba"	"313 CBX Purkinje Gaba"	"CB GABA"	28	"28 CB GABA"	NA	NA	"CB:0.82"	"NOD:0.26,PFL:0.26,DEC:0.14,NA:0.13,FL:0.04"	14	0	33	"Pcp2,Gm32219"	"Corin,Ppp1r17,Th"	0.49	0.51	""	0	1	"GABA"	"GABA"
9392	5194	"5194 CBX Purkinje Gaba_1"	1152	"CBX Purkinje Gaba_1"	"1152 CBX Purkinje Gaba_1"	313	"CBX Purkinje Gaba"	"313 CBX Purkinje Gaba"	"CB GABA"	28	"28 CB GABA"	NA	NA	"CB:0.7,NA:0.3"	"NA:0.27,ANcr1:0.15,PFL:0.12,UVU:0.07,NOD:0.06,ANcr2:0.05,FL:0.05,PRM:0.04"	7	0	99	""	""	0.48	0.52	""	0	1	"GABA"	"GABA"
9390	5195	"5195 CBX Purkinje Gaba_2"	1153	"CBX Purkinje Gaba_2"	"1153 CBX Purkinje Gaba_2"	313	"CBX Purkinje Gaba"	"313 CBX Purkinje Gaba"	"CB GABA"	28	"28 CB GABA"	NA	NA	"CB:0.77,NA:0.23"	"NA:0.19,SIM:0.13,CUL4, 5:0.12,ANcr1:0.1,CENT3:0.07,ANcr2:0.06,PFL:0.05,PRM:0.05,CENT2:0.04"	0	0	17	""	""	0.53	0.47	""	0	1	"GABA"	"GABA"
9391	5196	"5196 CBX Purkinje Gaba_2"	1153	"CBX Purkinje Gaba_2"	"1153 CBX Purkinje Gaba_2"	313	"CBX Purkinje Gaba"	"313 CBX Purkinje Gaba"	"CB GABA"	28	"28 CB GABA"	NA	NA	"CB:0.82"	"CUL4, 5:0.16,SIM:0.16,NA:0.13,ANcr2:0.1,DEC:0.08,ANcr1:0.08,CENT3:0.07,PRM:0.06"	13	0	197	"Pcp2,Clic6"	"Hdc,Ebf3,Clic6"	0.47	0.53	""	0.02	0.98	"GABA"	"GABA"
5150	5197	"5197 CB Granule Glut_1"	1154	"CB Granule Glut_1"	"1154 CB Granule Glut_1"	314	"CB Granule Glut"	"314 CB Granule Glut"	"CB Glut"	29	"29 CB Glut"	"DCO VCO"	NA	"MY:0.35,CB:0.33,NA:0.26"	"DCO:0.19,FL:0.11,arb:0.09,VCO:0.09,DN:0.08,PFL:0.07,MY:0.07,mcp:0.06,CUL4, 5:0.04"	14544	0	0	"Gabra6,Lmx1a,Rnf182"	"Col27a1,Barhl1,St18,Trhde,Spon1,Syt6"	0.5	0.5	""	0.04	0.96	"Glut"	"Glut"
5151	5198	"5198 CB Granule Glut_1"	1154	"CB Granule Glut_1"	"1154 CB Granule Glut_1"	314	"CB Granule Glut"	"314 CB Granule Glut"	"CB Glut"	29	"29 CB Glut"	"DCO VCO"	NA	"CB:0.56,MY:0.24,NA:0.19"	"FL:0.25,PFL:0.17,DCO:0.13,VCO:0.09,arb:0.08,NA:0.04,NOD:0.04,V4r:0.03"	2196	0	0	"Gabra6,Cntn5"	"Svep1,Slc17a7,Chrm2"	0.45	0.55	""	0.03	0.97	"Glut"	"Glut"
